OBJECTID,lagoslakei,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1551,29145,7046,6341400.000000000000000,150.000000000000000,18473.000000000000000,18323.000000000000000,8072.433153562305100,4403.679962780221100,56878364.000000000000000
1552,29146,6641,5976900.000000000000000,150.000000000000000,18863.000000000000000,18713.000000000000000,5855.305827435627200,4321.534588069824200,38885086.000000000000000
1553,29148,1209,1088100.000000000000000,2075.000000000000000,22230.000000000000000,20155.000000000000000,14216.363110008271000,4835.288810630893700,17187583.000000000000000
1554,29150,15924,14331600.000000000000000,150.000000000000000,21425.000000000000000,21275.000000000000000,8317.649083144939100,4858.225344654117200,132450244.000000000000000
1555,29151,6182,5563800.000000000000000,3710.000000000000000,23447.000000000000000,19737.000000000000000,12868.912973147848000,4085.350210663577400,79555620.000000000000000
1556,29154,18246,16421400.000000000000000,150.000000000000000,21357.000000000000000,21207.000000000000000,8020.365888413898600,4981.305514590557300,146339596.000000000000000
1557,29157,11988,10789200.000000000000000,150.000000000000000,20241.000000000000000,20091.000000000000000,8884.153903903903500,4420.557385785376000,106503237.000000000000000
1558,29161,4525,4072500.000000000000000,525.000000000000000,20753.000000000000000,20228.000000000000000,11324.858784530386000,5004.940759039476700,51244986.000000000000000
1559,29173,13732,12358800.000000000000000,150.000000000000000,20122.000000000000000,19972.000000000000000,6802.539397028837800,4388.448807963579400,93412471.000000000000000
1560,29175,9995,8995500.000000000000000,150.000000000000000,25594.000000000000000,25444.000000000000000,11935.232416208104000,5091.300575676677000,119292648.000000000000000
1561,29177,427,384300.000000000000000,7837.000000000000000,12581.000000000000000,4744.000000000000000,10208.194379391101000,1211.102055725661800,4358899.000000000000000
1562,29179,17064,15357600.000000000000000,150.000000000000000,22910.000000000000000,22760.000000000000000,11735.665670417253000,5089.355954502008900,200257399.000000000000000
1563,29180,6044,5439600.000000000000000,1369.000000000000000,20536.000000000000000,19167.000000000000000,11513.664460622105000,4195.598382804990300,69588588.000000000000000
1564,29184,5692,5122800.000000000000000,8710.000000000000000,25167.000000000000000,16457.000000000000000,15712.354181307097000,3448.622257059358200,89434720.000000000000000
1565,29189,54,48600.000000000000000,8736.000000000000000,19480.000000000000000,10744.000000000000000,18087.574074074073000,1424.401857595131100,976729.000000000000000
1566,29190,5274,4746600.000000000000000,150.000000000000000,16930.000000000000000,16780.000000000000000,7116.020477815699500,3771.046837802312900,37529892.000000000000000
1567,29197,17199,15479100.000000000000000,150.000000000000000,24007.000000000000000,23857.000000000000000,9233.847432990289200,5267.685285468388400,158812942.000000000000000
1568,29198,2840,2556000.000000000000000,150.000000000000000,23260.000000000000000,23110.000000000000000,12363.631690140845000,6826.093378413947000,35112714.000000000000000
1569,29199,3702,3331800.000000000000000,150.000000000000000,13568.000000000000000,13418.000000000000000,6855.558616963803600,3615.426112108752000,25379278.000000000000000
1570,29208,10408,9367200.000000000000000,150.000000000000000,16743.000000000000000,16593.000000000000000,7437.404688700999000,3151.145314239538900,77408508.000000000000000
1571,29209,19498,17548200.000000000000000,150.000000000000000,22642.000000000000000,22492.000000000000000,8426.234229151707000,5015.349145794819400,164294715.000000000000000
1572,29210,20515,18463500.000000000000000,150.000000000000000,17555.000000000000000,17405.000000000000000,5980.249134779429400,4040.194465278133500,122684811.000000000000000
1573,29212,16718,15046200.000000000000000,150.000000000000000,26231.000000000000000,26081.000000000000000,10379.568668501017000,5910.096721004242700,173525629.000000000000000
1574,29213,17525,15772500.000000000000000,150.000000000000000,20911.000000000000000,20761.000000000000000,8572.965420827389600,4778.669219791757300,150241219.000000000000000
1575,29214,4091,3681900.000000000000000,150.000000000000000,19052.000000000000000,18902.000000000000000,10942.228061598631000,4828.962262478510600,44764655.000000000000000
1576,29218,688,619200.000000000000000,7276.000000000000000,13637.000000000000000,6361.000000000000000,10741.421511627907000,1420.685836751584900,7390098.000000000000000
1577,29220,9174,8256600.000000000000000,3585.000000000000000,22689.000000000000000,19104.000000000000000,14410.699367778505000,3961.265216853492300,132203756.000000000000000
1578,29221,2073,1865700.000000000000000,10101.000000000000000,21219.000000000000000,11118.000000000000000,14846.808972503617000,2221.860986926461900,30777435.000000000000000
1579,29224,3675,3307500.000000000000000,300.000000000000000,15618.000000000000000,15318.000000000000000,6813.615238095238100,2760.488865013412100,25040036.000000000000000
1580,29227,4477,4029300.000000000000000,150.000000000000000,29319.000000000000000,29169.000000000000000,8556.735537190083100,6482.203301150988400,38308505.000000000000000
1581,29231,735,661500.000000000000000,4928.000000000000000,22761.000000000000000,17833.000000000000000,16327.236734693877000,4278.031913008433500,12000519.000000000000000
1582,29232,12,10800.000000000000000,2605.000000000000000,4752.000000000000000,2147.000000000000000,3752.250000000000000,869.031177518965710,45027.000000000000000
1583,29236,8352,7516800.000000000000000,150.000000000000000,15645.000000000000000,15495.000000000000000,6243.414750957854300,3586.016250054377000,52145000.000000000000000
1584,29241,15823,14240700.000000000000000,150.000000000000000,23084.000000000000000,22934.000000000000000,7678.916956329393500,5148.659245556273200,121503503.000000000000000
1585,30151,8750,7875000.000000000000000,150.000000000000000,14218.000000000000000,14068.000000000000000,7067.615542857142800,3345.981131954079500,61841636.000000000000000
1586,30153,16027,14424300.000000000000000,150.000000000000000,19750.000000000000000,19600.000000000000000,9320.562051538028800,3912.351590754422000,149380648.000000000000000
1587,30156,20035,18031500.000000000000000,150.000000000000000,21295.000000000000000,21145.000000000000000,9736.966209134016000,5236.577121393005700,195080118.000000000000000
1588,30157,8014,7212600.000000000000000,150.000000000000000,20497.000000000000000,20347.000000000000000,9997.053156975292900,4646.204018556524700,80116384.000000000000000
1589,30162,2305,2074500.000000000000000,150.000000000000000,22089.000000000000000,21939.000000000000000,12599.512798264643000,5832.452905692826800,29041877.000000000000000
1590,30169,9363,8426700.000000000000000,1012.000000000000000,15878.000000000000000,14866.000000000000000,9004.570116415678100,3049.901253476295600,84309790.000000000000000
1591,30174,16195,14575500.000000000000000,150.000000000000000,19821.000000000000000,19671.000000000000000,9148.682926829267700,4053.987936129254200,148162920.000000000000000
1592,30184,15127,13614300.000000000000000,150.000000000000000,19237.000000000000000,19087.000000000000000,8900.922787069477600,4014.153499831554700,134644259.000000000000000
1593,30191,19909,17918100.000000000000000,150.000000000000000,19568.000000000000000,19418.000000000000000,8950.304786779848700,4287.992105411905900,178191618.000000000000000
1594,30201,18259,16433100.000000000000000,150.000000000000000,19253.000000000000000,19103.000000000000000,6926.376143271811100,4388.031863247360000,126468702.000000000000000
1595,30203,7072,6364800.000000000000000,5212.000000000000000,23701.000000000000000,18489.000000000000000,14341.504242081448000,4096.721148806604100,101423118.000000000000000
1596,30205,754,678600.000000000000000,10581.000000000000000,22624.000000000000000,12043.000000000000000,17374.523872679045000,2861.759300128227100,13100391.000000000000000
1597,30212,3187,2868300.000000000000000,150.000000000000000,18285.000000000000000,18135.000000000000000,10089.195167869470000,4268.730917086113500,32154265.000000000000000
1598,30216,5657,5091300.000000000000000,3695.000000000000000,19709.000000000000000,16014.000000000000000,11495.278239349478000,3628.230558654060100,65028789.000000000000000
1599,30219,9,8100.000000000000000,17918.000000000000000,18616.000000000000000,698.000000000000000,18299.888888888891000,217.090582448084180,164699.000000000000000
1600,30221,3831,3447900.000000000000000,150.000000000000000,22098.000000000000000,21948.000000000000000,11176.282432785174000,6344.579386643696100,42816338.000000000000000
1601,30223,3597,3237300.000000000000000,150.000000000000000,20268.000000000000000,20118.000000000000000,9545.593828190158100,5089.657981706499400,34335501.000000000000000
1602,30226,1986,1787400.000000000000000,10489.000000000000000,18533.000000000000000,8044.000000000000000,13930.067472306144000,1773.636440207962800,27665114.000000000000000
1603,30227,7811,7029900.000000000000000,150.000000000000000,21659.000000000000000,21509.000000000000000,11445.701318653182000,4977.773397612048000,89402373.000000000000000
1604,30228,11886,10697400.000000000000000,1413.000000000000000,24033.000000000000000,22620.000000000000000,14028.975265017667000,4431.851602568118300,166748400.000000000000000
1605,30229,16291,14661900.000000000000000,150.000000000000000,21674.000000000000000,21524.000000000000000,10331.765637468541000,4858.156679728749600,168314794.000000000000000
1606,30230,10397,9357300.000000000000000,150.000000000000000,21676.000000000000000,21526.000000000000000,11173.110127921516000,5155.485824223056600,116166826.000000000000000
1607,30232,14004,12603600.000000000000000,150.000000000000000,19701.000000000000000,19551.000000000000000,7368.317694944301400,4236.172748461886800,103185921.000000000000000
1608,30235,2545,2290500.000000000000000,150.000000000000000,22306.000000000000000,22156.000000000000000,8042.720628683693600,6073.706985290758000,20468724.000000000000000
1609,30237,14623,13160700.000000000000000,150.000000000000000,22383.000000000000000,22233.000000000000000,8573.945838747178600,4797.908257096412900,125376810.000000000000000
1610,30242,5426,4883400.000000000000000,5577.000000000000000,18145.000000000000000,12568.000000000000000,10780.704017692591000,2454.427243071582800,58496100.000000000000000
1611,30244,820,738000.000000000000000,8739.000000000000000,13667.000000000000000,4928.000000000000000,11646.729268292684000,1004.995159494199500,9550318.000000000000000
1612,30250,779,701100.000000000000000,12803.000000000000000,17896.000000000000000,5093.000000000000000,15283.912708600770000,989.658716387585630,11906168.000000000000000
1613,30258,15627,14064300.000000000000000,150.000000000000000,21107.000000000000000,20957.000000000000000,7204.198118640813800,4658.441386086669800,112580004.000000000000000
1614,30260,481,432900.000000000000000,12710.000000000000000,18157.000000000000000,5447.000000000000000,15662.297297297297000,1234.191698489571800,7533565.000000000000000
1615,30261,1885,1696500.000000000000000,150.000000000000000,18847.000000000000000,18697.000000000000000,10032.351724137930000,5389.250176522663400,18910983.000000000000000
1616,30266,14825,13342500.000000000000000,150.000000000000000,23184.000000000000000,23034.000000000000000,11337.154266441821000,4779.173391552379100,168073312.000000000000000
1617,30269,12479,11231100.000000000000000,150.000000000000000,20028.000000000000000,19878.000000000000000,9631.709672249378900,4677.988860426980000,120194105.000000000000000
1618,30272,285,256500.000000000000000,9611.000000000000000,11670.000000000000000,2059.000000000000000,10459.052631578947000,386.681228751182000,2980830.000000000000000
1619,30274,9047,8142300.000000000000000,300.000000000000000,13280.000000000000000,12980.000000000000000,8239.403117055377200,2576.541479002000000,74541880.000000000000000
1620,30284,15202,13681800.000000000000000,150.000000000000000,20433.000000000000000,20283.000000000000000,7548.730232864097200,4660.797867580693500,114755797.000000000000000
1621,30287,17060,15354000.000000000000000,150.000000000000000,27300.000000000000000,27150.000000000000000,13759.960785463072000,5433.833975771295600,234744931.000000000000000
1622,30291,3107,2796300.000000000000000,9043.000000000000000,22126.000000000000000,13083.000000000000000,15194.458641776633000,2747.192707347272500,47209183.000000000000000
1623,30296,17567,15810300.000000000000000,150.000000000000000,27074.000000000000000,26924.000000000000000,14122.132976603860000,5360.080580804597000,248083510.000000000000000
1624,31221,11211,10089900.000000000000000,150.000000000000000,16737.000000000000000,16587.000000000000000,6631.490589599500700,4383.976100780289900,74345641.000000000000000
1625,31228,4502,4051800.000000000000000,150.000000000000000,19081.000000000000000,18931.000000000000000,10592.493336294980000,4598.679144217082500,47687405.000000000000000
1626,31230,6628,5965200.000000000000000,2742.000000000000000,18030.000000000000000,15288.000000000000000,11370.757694628848000,3248.422285329110800,75365382.000000000000000
1627,31231,12852,11566800.000000000000000,150.000000000000000,19433.000000000000000,19283.000000000000000,9261.880796763149200,4124.200174987017800,119033692.000000000000000
1628,31233,2279,2051100.000000000000000,2250.000000000000000,13724.000000000000000,11474.000000000000000,6986.794207985958600,2501.982505946632000,15922904.000000000000000
1629,31236,1942,1747800.000000000000000,963.000000000000000,16981.000000000000000,16018.000000000000000,10030.222451081359000,4062.739957321188300,19478692.000000000000000
1630,31237,18496,16646400.000000000000000,150.000000000000000,12821.000000000000000,12671.000000000000000,6835.651167820069500,2791.779897245767600,126432204.000000000000000
1631,31240,209,188100.000000000000000,10671.000000000000000,14714.000000000000000,4043.000000000000000,12474.995215311004000,946.173145881176080,2607274.000000000000000
1632,31257,7696,6926400.000000000000000,150.000000000000000,18978.000000000000000,18828.000000000000000,7322.263773388773200,4207.112012321253100,56352142.000000000000000
1633,31268,748,673200.000000000000000,5150.000000000000000,18043.000000000000000,12893.000000000000000,12281.906417112299000,2454.150336388378500,9186866.000000000000000
1634,31275,9738,8764200.000000000000000,150.000000000000000,16004.000000000000000,15854.000000000000000,7414.300677757240000,3709.769678363328200,72200460.000000000000000
1635,31280,3869,3482100.000000000000000,5313.000000000000000,22560.000000000000000,17247.000000000000000,14575.678986818299000,4096.527560772025900,56393302.000000000000000
1636,31284,15649,14084100.000000000000000,150.000000000000000,18031.000000000000000,17881.000000000000000,7253.331714486548700,4190.603677224638900,113507388.000000000000000
1637,31286,17678,15910200.000000000000000,150.000000000000000,21386.000000000000000,21236.000000000000000,9659.046894445073100,4670.912774619188000,170752631.000000000000000
1638,31288,8,7200.000000000000000,19318.000000000000000,20271.000000000000000,953.000000000000000,19869.125000000000000,341.846982398557940,158953.000000000000000
1639,31290,2292,2062800.000000000000000,4015.000000000000000,21164.000000000000000,17149.000000000000000,10247.927137870854000,3737.768256310820100,23488249.000000000000000
1640,31291,14983,13484700.000000000000000,150.000000000000000,23800.000000000000000,23650.000000000000000,11282.747647333645000,5011.545760197252100,169049408.000000000000000
1641,31294,14337,12903300.000000000000000,150.000000000000000,20898.000000000000000,20748.000000000000000,9523.593359838181600,4557.224981950693300,136539758.000000000000000
1642,31295,844,759600.000000000000000,10291.000000000000000,25039.000000000000000,14748.000000000000000,17259.236966824643000,3616.875263447013400,14566796.000000000000000
1643,31300,3119,2807100.000000000000000,7982.000000000000000,22332.000000000000000,14350.000000000000000,13963.437640269318000,3591.149361998168800,43551962.000000000000000
1644,31303,6,5400.000000000000000,7901.000000000000000,8273.000000000000000,372.000000000000000,8104.666666666667000,139.095490780802270,48628.000000000000000
1645,31305,9,8100.000000000000000,16142.000000000000000,17136.000000000000000,994.000000000000000,16594.444444444445000,315.053121133268970,149350.000000000000000
1646,31308,16050,14445000.000000000000000,150.000000000000000,21626.000000000000000,21476.000000000000000,5828.610903426791100,4933.313934771315900,93549205.000000000000000
1647,31311,17573,15815700.000000000000000,150.000000000000000,17214.000000000000000,17064.000000000000000,7402.570192909577600,3864.075014925756000,130085366.000000000000000
1648,31312,10508,9457200.000000000000000,150.000000000000000,15915.000000000000000,15765.000000000000000,5946.139988580129300,3788.549302613891100,62482039.000000000000000
1649,31313,16587,14928300.000000000000000,150.000000000000000,20152.000000000000000,20002.000000000000000,8298.043889793210800,4593.480955559163700,137639654.000000000000000
1650,31315,21390,19251000.000000000000000,150.000000000000000,24286.000000000000000,24136.000000000000000,10070.448013090228000,5611.553062515855300,215406883.000000000000000
1651,31316,15558,14002200.000000000000000,150.000000000000000,22188.000000000000000,22038.000000000000000,9533.163388610360900,6338.994704852597400,148316956.000000000000000
1652,31320,16726,15053400.000000000000000,150.000000000000000,23568.000000000000000,23418.000000000000000,10528.366196341027000,4805.164948643176100,176097453.000000000000000
1653,31324,939,845100.000000000000000,15530.000000000000000,23666.000000000000000,8136.000000000000000,20068.745473908413000,1827.945291722260000,18844552.000000000000000
1654,31334,17430,15687000.000000000000000,150.000000000000000,24748.000000000000000,24598.000000000000000,13475.410097532989000,5668.802265155806700,234876398.000000000000000
1655,31337,3073,2765700.000000000000000,5925.000000000000000,22385.000000000000000,16460.000000000000000,14487.744874715261000,2999.327666280808000,44520840.000000000000000
1656,31345,8309,7478100.000000000000000,150.000000000000000,16960.000000000000000,16810.000000000000000,6430.954266458057600,3256.633441208283800,53434799.000000000000000
1657,31347,12890,11601000.000000000000000,150.000000000000000,22600.000000000000000,22450.000000000000000,8874.732350659425700,5493.424521198194300,114395300.000000000000000
1658,31349,8954,8058600.000000000000000,150.000000000000000,21384.000000000000000,21234.000000000000000,9128.498883180702300,5195.491586821645800,81736579.000000000000000
1659,31350,12783,11504700.000000000000000,150.000000000000000,19118.000000000000000,18968.000000000000000,8111.616913087694200,4416.971579653076300,103690799.000000000000000
1660,31354,3221,2898900.000000000000000,8117.000000000000000,18274.000000000000000,10157.000000000000000,13195.317913691400000,1887.012108944574900,42502119.000000000000000
1661,31355,16289,14660100.000000000000000,150.000000000000000,41233.000000000000000,41083.000000000000000,12121.868807170484000,7339.521563916568100,197453121.000000000000000
1662,31356,3057,2751300.000000000000000,7920.000000000000000,19095.000000000000000,11175.000000000000000,14395.632319267255000,2775.060727289793700,44007448.000000000000000
1663,31358,16433,14789700.000000000000000,150.000000000000000,44380.000000000000000,44230.000000000000000,18809.915900931053000,9797.263748165671100,309103348.000000000000000
1664,31359,2227,2004300.000000000000000,150.000000000000000,24124.000000000000000,23974.000000000000000,5497.770543331837000,5807.790999936525600,12243535.000000000000000
1665,31363,9335,8401500.000000000000000,150.000000000000000,24181.000000000000000,24031.000000000000000,7403.741831815747000,5020.312906038652700,69113930.000000000000000
1666,31367,15510,13959000.000000000000000,150.000000000000000,21689.000000000000000,21539.000000000000000,10067.013797549967000,5228.420861444430600,156139384.000000000000000
1667,31369,19436,17492400.000000000000000,150.000000000000000,26719.000000000000000,26569.000000000000000,12894.436046511628000,5382.613591022164700,250616259.000000000000000
1668,31374,1356,1220400.000000000000000,10928.000000000000000,20158.000000000000000,9230.000000000000000,14948.017699115044000,1989.595167085582500,20269512.000000000000000
1669,31375,17196,15476400.000000000000000,150.000000000000000,23312.000000000000000,23162.000000000000000,11629.620434984879000,4934.015191841981500,199982953.000000000000000
1670,32282,5899,5309100.000000000000000,6448.000000000000000,22687.000000000000000,16239.000000000000000,14563.712493642990000,3659.067260409994100,85911340.000000000000000
1671,32290,10594,9534600.000000000000000,150.000000000000000,18258.000000000000000,18108.000000000000000,8481.833490655088100,3356.141658147393600,89856544.000000000000000
1672,32292,27476,24728400.000000000000000,150.000000000000000,24103.000000000000000,23953.000000000000000,7573.491228708690900,5067.515164286241100,208089245.000000000000000
1673,32298,12869,11582100.000000000000000,150.000000000000000,16242.000000000000000,16092.000000000000000,8967.380915378040300,3696.894913520347900,115401225.000000000000000
1674,32299,5175,4657500.000000000000000,150.000000000000000,18056.000000000000000,17906.000000000000000,4922.406183574878900,3822.236478632606100,25473452.000000000000000
1675,32306,9023,8120700.000000000000000,150.000000000000000,19991.000000000000000,19841.000000000000000,9728.966640806827900,4401.735367699022400,87784466.000000000000000
1676,32307,5382,4843800.000000000000000,9342.000000000000000,21582.000000000000000,12240.000000000000000,15361.860460795244000,2260.120077026902400,82677533.000000000000000
1677,32309,1240,1116000.000000000000000,1069.000000000000000,16719.000000000000000,15650.000000000000000,11433.047580645161000,3497.548927024414800,14176979.000000000000000
1678,32310,17329,15596100.000000000000000,150.000000000000000,19738.000000000000000,19588.000000000000000,9672.763575509261500,4258.506406520803500,167619320.000000000000000
1679,32321,21603,19442700.000000000000000,150.000000000000000,19723.000000000000000,19573.000000000000000,9585.011294727584800,4320.405487220573400,207064999.000000000000000
1680,32337,9,8100.000000000000000,17479.000000000000000,18079.000000000000000,600.000000000000000,17828.777777777777000,193.699525484367000,160459.000000000000000
1681,32340,16300,14670000.000000000000000,150.000000000000000,18684.000000000000000,18534.000000000000000,7857.545460122699300,4776.382943532773400,128077991.000000000000000
1682,32341,12473,11225700.000000000000000,150.000000000000000,20854.000000000000000,20704.000000000000000,11626.216387396777000,4983.038804388934300,145013797.000000000000000
1683,32342,16576,14918400.000000000000000,150.000000000000000,31595.000000000000000,31445.000000000000000,13546.488537644787000,7349.317033454063700,224546594.000000000000000
1684,32345,32,28800.000000000000000,300.000000000000000,4167.000000000000000,3867.000000000000000,1595.281250000000000,1287.903801589403400,51049.000000000000000
1685,32347,3429,3086100.000000000000000,150.000000000000000,23336.000000000000000,23186.000000000000000,9365.704286964130000,5677.541808520899400,32115000.000000000000000
1686,32350,4146,3731400.000000000000000,150.000000000000000,18183.000000000000000,18033.000000000000000,8395.712493970091600,3633.897809812403000,34808624.000000000000000
1687,32352,2950,2655000.000000000000000,8930.000000000000000,18067.000000000000000,9137.000000000000000,13800.082372881356000,1918.978152248725300,40710243.000000000000000
1688,32354,1758,1582200.000000000000000,150.000000000000000,13557.000000000000000,13407.000000000000000,3983.478384527872500,2412.187031422151400,7002955.000000000000000
1689,32355,15190,13671000.000000000000000,150.000000000000000,26874.000000000000000,26724.000000000000000,12081.637722185649000,5746.800986344900600,183520077.000000000000000
1690,32358,7694,6924600.000000000000000,150.000000000000000,23370.000000000000000,23220.000000000000000,11002.212243306472000,5466.637420963693300,84651021.000000000000000
1691,32359,274,246600.000000000000000,16112.000000000000000,24118.000000000000000,8006.000000000000000,21563.536496350363000,1358.905638129286400,5908409.000000000000000
1692,32362,4174,3756600.000000000000000,150.000000000000000,13647.000000000000000,13497.000000000000000,8508.482989937709100,3203.754544990198200,35514408.000000000000000
1693,32364,16626,14963400.000000000000000,150.000000000000000,22089.000000000000000,21939.000000000000000,13083.766389991579000,5002.205449138075900,217530700.000000000000000
1694,32366,17113,15401700.000000000000000,150.000000000000000,21405.000000000000000,21255.000000000000000,10495.195407000527000,5191.860974965235100,179604279.000000000000000
1695,32369,11026,9923400.000000000000000,150.000000000000000,11120.000000000000000,10970.000000000000000,4346.398603301287900,3193.941520268295300,47923391.000000000000000
1696,32372,1560,1404000.000000000000000,150.000000000000000,10979.000000000000000,10829.000000000000000,3810.445512820512700,2196.557654687097500,5944295.000000000000000
1697,32373,2956,2660400.000000000000000,999.000000000000000,17535.000000000000000,16536.000000000000000,10011.315629228688000,2792.971725791064300,29593449.000000000000000
1698,32374,375,337500.000000000000000,10220.000000000000000,19117.000000000000000,8897.000000000000000,16459.690666666665000,1554.584362130139900,6172384.000000000000000
1699,32375,1192,1072800.000000000000000,6954.000000000000000,15368.000000000000000,8414.000000000000000,10855.719798657718000,1945.780805132334300,12940018.000000000000000
1700,32377,1708,1537200.000000000000000,15149.000000000000000,23289.000000000000000,8140.000000000000000,19279.077868852459000,1603.500521335239200,32928665.000000000000000
1701,32378,17880,16092000.000000000000000,150.000000000000000,18440.000000000000000,18290.000000000000000,8189.316107382550400,3387.336801663823700,146424972.000000000000000
1702,32380,5126,4613400.000000000000000,6451.000000000000000,22004.000000000000000,15553.000000000000000,14232.731564572767000,2938.447736211370700,72956982.000000000000000
1703,32381,13070,11763000.000000000000000,150.000000000000000,14933.000000000000000,14783.000000000000000,6053.655241009946600,3094.317639489570900,79121274.000000000000000
1704,32382,18733,16859700.000000000000000,150.000000000000000,18349.000000000000000,18199.000000000000000,8950.309453904874300,4020.402091955630600,167666147.000000000000000
1705,32383,136,122400.000000000000000,9817.000000000000000,17747.000000000000000,7930.000000000000000,13911.617647058823000,2288.972114094088300,1891980.000000000000000
1706,32384,14790,13311000.000000000000000,150.000000000000000,21728.000000000000000,21578.000000000000000,8168.534888438133700,4831.570341158420900,120812631.000000000000000
1707,32385,16903,15212700.000000000000000,150.000000000000000,18579.000000000000000,18429.000000000000000,6973.420339584688900,4046.437279108492000,117871724.000000000000000
1708,32390,13580,12222000.000000000000000,150.000000000000000,20557.000000000000000,20407.000000000000000,8622.533357879234200,4847.263761462511900,117094003.000000000000000
1709,32391,8129,7316100.000000000000000,150.000000000000000,24933.000000000000000,24783.000000000000000,9289.529585434862400,5614.794012764292300,75514586.000000000000000
1710,32396,7207,6486300.000000000000000,150.000000000000000,20235.000000000000000,20085.000000000000000,7713.799361731649700,4200.288518767207300,55593352.000000000000000
1711,32398,6694,6024600.000000000000000,150.000000000000000,22326.000000000000000,22176.000000000000000,11637.382282641171000,5368.870980404861300,77900637.000000000000000
1712,32401,3420,3078000.000000000000000,513.000000000000000,21108.000000000000000,20595.000000000000000,13520.721052631579000,3573.823431952555900,46240866.000000000000000
1713,32409,4245,3820500.000000000000000,150.000000000000000,21358.000000000000000,21208.000000000000000,10168.708127208480000,4629.218746140209100,43166166.000000000000000
1714,32417,7102,6391800.000000000000000,150.000000000000000,17236.000000000000000,17086.000000000000000,7065.573359617009400,4237.296397863322500,50179702.000000000000000
1715,33258,2122,1909800.000000000000000,10157.000000000000000,20808.000000000000000,10651.000000000000000,15639.614985862394000,2331.077204287420000,33187263.000000000000000
1716,33265,16963,15266700.000000000000000,150.000000000000000,16998.000000000000000,16848.000000000000000,7244.830808229676200,3095.504590142831100,122894065.000000000000000
1717,33266,20936,18842400.000000000000000,150.000000000000000,19360.000000000000000,19210.000000000000000,9076.181744363775600,4112.770884253501200,190018941.000000000000000
1718,33267,13506,12155400.000000000000000,150.000000000000000,17385.000000000000000,17235.000000000000000,5004.424996297942000,3623.665082029936900,67589764.000000000000000
1719,33281,4253,3827700.000000000000000,6300.000000000000000,12373.000000000000000,6073.000000000000000,9295.826710557254000,1306.240141633526900,39535151.000000000000000
1720,33292,800,720000.000000000000000,11671.000000000000000,19424.000000000000000,7753.000000000000000,15969.852500000001000,1768.728927293199400,12775882.000000000000000
1721,33301,10068,9061200.000000000000000,150.000000000000000,34770.000000000000000,34620.000000000000000,10633.002284465634000,7544.296417633809100,107053067.000000000000000
1722,33302,15199,13679100.000000000000000,150.000000000000000,18417.000000000000000,18267.000000000000000,7092.317915652345600,4562.642074316627300,107796140.000000000000000
1723,33304,15251,13725900.000000000000000,150.000000000000000,19019.000000000000000,18869.000000000000000,7562.354206281555000,4260.024534136589000,115333464.000000000000000
1724,33308,16600,14940000.000000000000000,150.000000000000000,23374.000000000000000,23224.000000000000000,13926.399216867470000,5484.658137809314200,231178227.000000000000000
1725,33311,1918,1726200.000000000000000,10145.000000000000000,21629.000000000000000,11484.000000000000000,15958.215328467153000,2799.304089564888700,30607857.000000000000000
1726,33312,4267,3840300.000000000000000,3479.000000000000000,21293.000000000000000,17814.000000000000000,13365.055308179048000,4453.225784920465200,57028691.000000000000000
1727,33321,14963,13466700.000000000000000,150.000000000000000,23426.000000000000000,23276.000000000000000,9132.467285972064900,5136.745617357496500,136649108.000000000000000
1728,33322,20,18000.000000000000000,13110.000000000000000,13868.000000000000000,758.000000000000000,13496.400000000000000,194.240675451897910,269928.000000000000000
1729,33323,3250,2925000.000000000000000,4167.000000000000000,20097.000000000000000,15930.000000000000000,13160.959076923076000,3441.861048085077500,42773117.000000000000000
1730,33326,3958,3562200.000000000000000,150.000000000000000,15031.000000000000000,14881.000000000000000,6536.798383021728100,3769.065321730557100,25872648.000000000000000
1731,33337,2113,1901700.000000000000000,14744.000000000000000,22377.000000000000000,7633.000000000000000,19003.658778987221000,1684.518557048023700,40154731.000000000000000
1732,33339,17358,15622200.000000000000000,150.000000000000000,15110.000000000000000,14960.000000000000000,6206.441410300725700,3676.312697856434600,107731410.000000000000000
1733,33340,18772,16894800.000000000000000,150.000000000000000,21871.000000000000000,21721.000000000000000,11038.841679096528000,5423.328790631337100,207221136.000000000000000
1734,33341,21499,19349100.000000000000000,150.000000000000000,21742.000000000000000,21592.000000000000000,10034.329689753013000,4421.849235056851300,215728054.000000000000000
1735,33343,9274,8346600.000000000000000,150.000000000000000,15055.000000000000000,14905.000000000000000,5633.487168427863300,3094.280708357036900,52244960.000000000000000
1736,33344,18589,16730100.000000000000000,150.000000000000000,26348.000000000000000,26198.000000000000000,11257.703103986229000,5973.155769139380900,209269443.000000000000000
1737,33351,246,221400.000000000000000,8739.000000000000000,10916.000000000000000,2177.000000000000000,10022.479674796748000,517.848234816271090,2465530.000000000000000
1738,33353,9347,8412300.000000000000000,150.000000000000000,22212.000000000000000,22062.000000000000000,8983.915052958167500,5587.844013654289500,83972654.000000000000000
1739,33354,5543,4988700.000000000000000,2985.000000000000000,41067.000000000000000,38082.000000000000000,14339.390221901498000,8721.239181198094200,79483240.000000000000000
1740,33355,2178,1960200.000000000000000,5304.000000000000000,16054.000000000000000,10750.000000000000000,9741.073002754821600,2131.791825706921400,21216057.000000000000000
1741,33361,12374,11136600.000000000000000,150.000000000000000,21093.000000000000000,20943.000000000000000,9923.683368352998500,4838.594418520748100,122795658.000000000000000
