"","patchID","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index","edge.area","edge.area.index"
"441",2441,562,384,236,2012,505800,345600,7080,0.0139976275207592,2.45833333333333,1.13884478396781,0.683274021352313,160200,0.316725978647687
"442",2443,509,352,166,1870,458100,316800,4980,0.0108709888670596,1.80434782608696,1.09351388877546,0.691552062868369,141300,0.308447937131631
"443",2444,152,73,86,522,136800,65700,2580,0.018859649122807,1.72,1.09404696937079,0.480263157894737,71100,0.519736842105263
"444",2456,403,285,122,1490,362700,256500,3660,0.0100909842845327,1.48780487804878,1.06534607878078,0.707196029776675,106200,0.292803970223325
"445",2457,3707,3337,418,14410,3336300,3003300,12540,0.00375865479723046,1.71311475409836,1.07192870257419,0.900188831939574,333000,0.0998111680604262
"446",2462,420,270,180,1500,378000,243000,5400,0.0142857142857143,2.19512195121951,1.1224879859389,0.642857142857143,135000,0.357142857142857
"447",2474,154,83,76,540,138600,74700,2280,0.0164502164502165,1.52,1.0719571214191,0.538961038961039,63900,0.461038961038961
"448",2475,255,144,122,898,229500,129600,3660,0.0159477124183007,1.90625,1.10484653655545,0.564705882352941,99900,0.435294117647059
"449",2479,308,220,92,1140,277200,198000,2760,0.00995670995670996,1.27777777777778,1.04315889760706,0.714285714285714,79200,0.285714285714286
"450",2484,358,240,124,1308,322200,216000,3720,0.0115456238361266,1.63157894736842,1.07785595266763,0.670391061452514,106200,0.329608938547486
"451",2485,672,452,234,2454,604800,406800,7020,0.0116071428571429,2.25,1.12227428712028,0.672619047619048,198000,0.327380952380952
"452",2488,169,93,90,586,152100,83700,2700,0.0177514792899408,1.73076923076923,1.09194643976011,0.550295857988166,68400,0.449704142011834
"453",2489,344,209,144,1232,309600,188100,4320,0.013953488372093,1.89473684210526,1.10491120767219,0.607558139534884,121500,0.392441860465116
"454",2491,485,330,198,1742,436500,297000,5940,0.0136082474226804,2.2,1.12472883404048,0.680412371134021,139500,0.319587628865979
"455",2492,66,32,46,218,59400,28800,1380,0.0232323232323232,1.35294117647059,1.06323109519964,0.484848484848485,30600,0.515151515151515
"456",2494,560,332,238,2002,504000,298800,7140,0.0141666666666667,2.47916666666667,1.14043939673311,0.592857142857143,205200,0.407142857142857
"457",2501,151,80,78,526,135900,72000,2340,0.0172185430463576,1.56,1.07813659221326,0.529801324503311,63900,0.470198675496689
"458",2502,608,408,244,2188,547200,367200,7320,0.0133771929824561,2.44,1.13710980490659,0.671052631578947,180000,0.328947368421053
"459",2510,751,500,254,2750,675900,450000,7620,0.0112738570794496,2.30909090909091,1.12520106885261,0.66577896138482,225900,0.33422103861518
"460",2515,1508,1240,274,5758,1357200,1116000,8220,0.00605658709106985,1.75641025641026,1.08038617820157,0.822281167108753,241200,0.177718832891247
"461",2519,227,155,76,832,204300,139500,2280,0.0111600587371512,1.2258064516129,1.03794183849136,0.682819383259912,64800,0.317180616740088
"462",2520,3549,3182,390,13806,3194100,2863800,11700,0.00366300366300366,1.625,1.06578725470682,0.896590588898281,330300,0.103409411101719
"463",2521,2946,2583,370,11414,2651400,2324700,11100,0.00418646752658973,1.69724770642202,1.07208725881386,0.876782077393075,326700,0.123217922606925
"464",2524,12497,10327,2280,47708,11247300,9294300,68400,0.00608145955029207,5.08928571428571,1.20067143004591,0.82635832599824,1953000,0.17364167400176
"465",2525,1071,708,374,3910,963900,637200,11220,0.0116402116402116,2.83333333333333,1.15237782049284,0.661064425770308,326700,0.338935574229692
"466",2526,3413,2977,480,13172,3071700,2679300,14400,0.00468795780837972,2.05128205128205,1.09637578185454,0.872253149721652,392400,0.127746850278348
"467",2527,38872,37715,1174,154314,34984800,33943500,35220,0.00100672291966797,1.48607594936709,1.04580923249101,0.970235645194484,1041300,0.0297643548055155
"468",2528,268,155,120,952,241200,139500,3600,0.0149253731343284,1.81818181818182,1.09774634622354,0.578358208955224,101700,0.421641791044776
"469",2542,1623,1299,346,6146,1460700,1169100,10380,0.0071061819675498,2.1358024691358,1.10766601092154,0.800369685767098,291600,0.199630314232902
"470",2551,684,396,330,2406,615600,356400,9900,0.0160818713450292,3.11320754716981,1.17236143139279,0.578947368421053,259200,0.421052631578947
"471",2556,438,235,246,1506,394200,211500,7380,0.0187214611872146,2.92857142857143,1.16732014586117,0.536529680365297,182700,0.463470319634703
"472",2558,269,178,104,972,242100,160200,3120,0.0128872366790582,1.57575757575758,1.07433038693203,0.661710037174721,81900,0.338289962825279
"473",2560,62,23,44,204,55800,20700,1320,0.0236559139784946,1.375,1.06117886246284,0.370967741935484,35100,0.629032258064516
"474",2566,265,112,164,896,238500,100800,4920,0.0206289308176101,2.48484848484848,1.14920010650008,0.422641509433962,137700,0.577358490566038
"475",2567,257,187,76,952,231300,168300,2280,0.00985732814526589,1.15151515151515,1.02751104525229,0.727626459143969,63000,0.272373540856031
"476",2569,665,527,144,2516,598500,474300,4320,0.00721804511278195,1.38461538461538,1.05016100712567,0.792481203007519,124200,0.207518796992481
"477",2571,1544,1163,390,5786,1389600,1046700,11700,0.00841968911917098,2.46835443037975,1.12850009692481,0.753238341968912,342900,0.246761658031088
"478",2575,7702,6293,1444,29364,6931800,5663700,43320,0.00624945901497447,4.10227272727273,1.179570024711,0.817060503765256,1268100,0.182939496234744
"479",2577,136,56,88,456,122400,50400,2640,0.0215686274509804,1.83333333333333,1.10835891088882,0.411764705882353,72000,0.588235294117647
"480",2590,323,234,94,1198,290700,210600,2820,0.00970072239422085,1.30555555555556,1.04263485783381,0.724458204334365,80100,0.275541795665635
"481",2601,587,389,218,2130,528300,350100,6540,0.0123793299261783,2.22448979591837,1.12304203970125,0.662691652470187,178200,0.337308347529813
"482",2602,386,247,146,1398,347400,222300,4380,0.0126079447322971,1.825,1.09709708514617,0.639896373056995,125100,0.360103626943005
"483",2603,695,513,188,2592,625500,461700,5640,0.0090167865707434,1.77358490566038,1.08664444716751,0.738129496402878,163800,0.261870503597122
"484",2608,563,427,142,2110,506700,384300,4260,0.00840734162226169,1.47916666666667,1.06134331141359,0.758436944937833,122400,0.241563055062167
"485",2609,278,181,102,1010,250200,162900,3060,0.0122302158273381,1.5,1.06836160138857,0.651079136690647,87300,0.348920863309353
"486",2612,337,180,174,1174,303300,162000,5220,0.0172106824925816,2.35135135135135,1.13669574133621,0.534124629080119,141300,0.465875370919881
"487",2614,1303,1028,280,4932,1172700,925200,8400,0.00716295727807623,1.91780821917808,1.09478232775003,0.78894858019954,247500,0.21105141980046
"488",2618,752,459,316,2692,676800,413100,9480,0.0140070921985816,2.87272727272727,1.15762672015844,0.610372340425532,263700,0.389627659574468
"489",2622,283,177,126,1006,254700,159300,3780,0.0148409893992933,1.85294117647059,1.1007827885499,0.625441696113074,95400,0.374558303886926
"490",2625,1761,1453,326,6718,1584900,1307700,9780,0.0061707363240583,1.94047619047619,1.09299285291019,0.825099375354912,277200,0.174900624645088
"491",2628,573,401,178,2114,515700,360900,5340,0.0103548574752763,1.85416666666667,1.09428010476258,0.699825479930192,154800,0.300174520069808
"492",2629,405,272,158,1462,364500,244800,4740,0.0130041152263374,1.92682926829268,1.10531661684211,0.671604938271605,119700,0.328395061728395
"493",2635,1006,803,228,3796,905400,722700,6840,0.00755467196819085,1.78125,1.08547345383282,0.798210735586481,182700,0.201789264413519
"494",2636,2578,2304,278,10034,2320200,2073600,8340,0.00359451771399017,1.36274509803922,1.04283804997477,0.893716058960434,246600,0.106283941039566
"495",2637,2592,2180,430,9938,2332800,1962000,12900,0.0055298353909465,2.1078431372549,1.10194635977655,0.841049382716049,370800,0.158950617283951
"496",2638,933,700,234,3498,839700,630000,7020,0.00836012861736334,1.88709677419355,1.09527654617338,0.7502679528403,209700,0.2497320471597
"497",2639,1070,848,234,4046,963000,763200,7020,0.00728971962616822,1.77272727272727,1.08438494154718,0.792523364485981,199800,0.207476635514019
"498",2642,561,383,194,2050,504900,344700,5820,0.0115270350564468,2.02083333333333,1.1091527615588,0.68270944741533,160200,0.31729055258467
"499",2644,301,159,166,1038,270900,143100,4980,0.0183831672203765,2.37142857142857,1.13943609965462,0.528239202657807,127800,0.471760797342193
"500",2645,7701,7289,416,30388,6930900,6560100,12480,0.00180063195256027,1.18181818181818,1.02156469693184,0.94650045448643,370800,0.0534995455135697
"501",2646,876,639,250,3254,788400,575100,7500,0.00951293759512938,2.08333333333333,1.11010409143266,0.729452054794521,213300,0.270547945205479
"502",2650,1135,927,232,4308,1021500,834300,6960,0.00681350954478708,1.70588235294118,1.07852245101082,0.816740088105727,187200,0.183259911894273
"503",2656,2227,1928,310,8598,2004300,1735200,9300,0.0046400239485107,1.63157894736842,1.06837285567693,0.865738661876965,269100,0.134261338123035
"504",2657,2285,2035,256,8884,2056500,1831500,7680,0.0037345003646973,1.33333333333333,1.04015025751115,0.890590809628009,225000,0.109409190371991
"505",2658,619,443,192,2284,557100,398700,5760,0.0103392568659128,1.92,1.09933840335241,0.715670436187399,158400,0.284329563812601
"506",2659,445,272,192,1588,400500,244800,5760,0.0143820224719101,2.23255813953488,1.12746263208347,0.61123595505618,155700,0.38876404494382
"507",2666,1438,1121,348,5404,1294200,1008900,10440,0.00806675938803894,2.28947368421053,1.11801038195493,0.779554937413074,285300,0.220445062586926
"508",2668,418,324,98,1574,376200,291600,2940,0.00781499202551834,1.19512195121951,1.02818727934871,0.77511961722488,84600,0.22488038277512
"509",2671,145,57,100,480,130500,51300,3000,0.0229885057471264,2,1.12403446541934,0.393103448275862,79200,0.606896551724138
"510",2673,305,206,116,1104,274500,185400,3480,0.0126775956284153,1.65714285714286,1.08099526089917,0.675409836065574,89100,0.324590163934426
"511",2675,50,19,40,160,45000,17100,1200,0.0266666666666667,1.33333333333333,1.06469293950638,0.38,27900,0.62
"512",2676,3026,2745,286,11818,2723400,2470500,8580,0.00315047367261511,1.28828828828829,1.03539070959092,0.907138136153338,252900,0.0928618638466623
"513",2677,315,216,104,1156,283500,194400,3120,0.011005291005291,1.44444444444444,1.06082217601669,0.685714285714286,89100,0.314285714285714
"514",2678,3028,2114,968,11144,2725200,1902600,29040,0.0106560986349626,4.36036036036036,1.19990601748565,0.698150594451783,822600,0.301849405548217
"515",2682,1104,929,182,4234,993600,836100,5460,0.0054951690821256,1.35820895522388,1.04553011281154,0.841485507246377,157500,0.158514492753623
"516",2690,226,145,92,812,203400,130500,2760,0.0135693215339233,1.48387096774194,1.06957852569754,0.641592920353982,72900,0.358407079646018
"517",2692,595,374,236,2144,535500,336600,7080,0.0132212885154062,2.40816326530612,1.13391853173121,0.628571428571429,198900,0.371428571428571
"518",2699,320,215,110,1170,288000,193500,3300,0.0114583333333333,1.52777777777778,1.06841702811771,0.671875,94500,0.328125
"519",2701,980,725,280,3640,882000,652500,8400,0.00952380952380952,2.22222222222222,1.11756348458118,0.739795918367347,229500,0.260204081632653
"520",2704,1094,821,282,4094,984600,738900,8460,0.00859232175502742,2.1044776119403,1.1096833660602,0.750457038391225,245700,0.249542961608775
"521",2710,896,742,158,3426,806400,667800,4740,0.00587797619047619,1.31666666666667,1.04078288686633,0.828125,138600,0.171875
"522",2714,78020,73957,4140,307940,70218000,66561300,124200,0.001768777236606,3.70304114490161,1.14499231850876,0.947923609330941,3656700,0.0520763906690592
"523",2720,589,265,344,2012,530100,238500,10320,0.0194680249009621,3.51020408163265,1.19196591919686,0.449915110356537,291600,0.550084889643463
"524",2722,2140,1529,652,7908,1926000,1376100,19560,0.0101557632398754,3.50537634408602,1.17406861827189,0.714485981308411,549900,0.285514018691589
"525",2723,8103,7384,730,31682,7292700,6645600,21900,0.003003003003003,2.01657458563536,1.08944920382185,0.911267431815377,647100,0.088732568184623
"526",2725,631,416,226,2298,567900,374400,6780,0.0119387216059165,2.2156862745098,1.12235562595269,0.659270998415214,193500,0.340729001584786
"527",2729,1343,850,524,4848,1208700,765000,15720,0.0130057086125589,3.54054054054054,1.18191526382925,0.632911392405063,443700,0.367088607594937
"528",2731,76,35,46,258,68400,31500,1380,0.0201754385964912,1.27777777777778,1.04975786906399,0.460526315789474,36900,0.539473684210526
"529",2734,2002,1757,250,7758,1801800,1581300,7500,0.00416250416250416,1.38888888888889,1.04640498362777,0.877622377622378,220500,0.122377622377622
"530",2735,3936,3518,482,15262,3542400,3166200,14460,0.0040819783197832,1.91269841269841,1.08656180231172,0.89380081300813,376200,0.10619918699187
"531",2741,450,270,196,1604,405000,243000,5880,0.0145185185185185,2.27906976744186,1.12968087006872,0.6,162000,0.4
"532",2744,190,114,82,678,171000,102600,2460,0.0143859649122807,1.46428571428571,1.06588082885711,0.6,68400,0.4
"533",2748,268,123,160,912,241200,110700,4800,0.0199004975124378,2.42424242424242,1.14417145898098,0.458955223880597,130500,0.541044776119403
"534",2752,2106,1686,432,7992,1895400,1517400,12960,0.00683760683760684,2.34782608695652,1.11841742044962,0.800569800569801,378000,0.199430199430199
"535",2760,275,103,192,908,247500,92700,5760,0.0232727272727273,2.82352941176471,1.17115730218451,0.374545454545455,154800,0.625454545454545
"536",2765,350,240,116,1284,315000,216000,3480,0.011047619047619,1.52631578947368,1.06924453388418,0.685714285714286,99000,0.314285714285714
"537",2769,548,436,116,2076,493200,392400,3480,0.00705596107055961,1.23404255319149,1.03267428132544,0.795620437956204,100800,0.204379562043796
"538",2772,45526,44271,1282,180822,40973400,39843900,38460,0.00093865776332938,1.50117096018735,1.0464231830078,0.972433334797698,1129500,0.027566665202302
"539",2778,295,203,96,1084,265500,182700,2880,0.0108474576271186,1.37142857142857,1.05357614498929,0.688135593220339,82800,0.311864406779661
"540",2789,229,126,108,808,206100,113400,3240,0.0157205240174672,1.74193548387097,1.09463392271548,0.550218340611354,92700,0.449781659388646
"541",2794,1368,857,582,4890,1231200,771300,17460,0.0141812865497076,3.93243243243243,1.19533262752471,0.626461988304094,459900,0.373538011695906
"542",2795,820,593,268,3012,738000,533700,8040,0.0108943089430894,2.31034482758621,1.12582288026773,0.723170731707317,204300,0.276829268292683
"543",2798,9513,8070,1570,36482,8561700,7263000,47100,0.00550124391183994,4.00510204081633,1.17444664371266,0.848312835067802,1298700,0.151687164932198
"544",2800,403,211,214,1398,362700,189900,6420,0.0177005789909016,2.60975609756098,1.15314241121056,0.523573200992556,172800,0.476426799007444
"545",2801,5046,3915,1286,18898,4541400,3523500,38580,0.00849517769850707,4.4965034965035,1.19699223793819,0.775862068965517,1017900,0.224137931034483
"546",2802,1225,985,252,4648,1102500,886500,7560,0.00685714285714286,1.8,1.08449404517019,0.804081632653061,216000,0.195918367346939
"547",2809,477,303,180,1728,429300,272700,5400,0.0125786163522013,2.04545454545455,1.11147404637659,0.635220125786163,156600,0.364779874213836
"548",2816,348,240,118,1274,313200,216000,3540,0.0113026819923372,1.55263157894737,1.07243044004557,0.689655172413793,97200,0.310344827586207
"549",2826,11934,11184,790,46946,10740600,10065600,23700,0.00220658063795319,1.80365296803653,1.07315404329183,0.937154348919055,675000,0.0628456510809452
"550",2827,2261,1377,946,8098,2034900,1239300,28380,0.0139466312840926,4.92708333333333,1.22086902030267,0.609022556390977,795600,0.390977443609023
"551",2833,520,404,120,1960,468000,363600,3600,0.00769230769230769,1.30434782608696,1.04201566774664,0.776923076923077,104400,0.223076923076923
"552",2834,1549,989,584,5612,1394100,890100,17520,0.0125672476866796,3.69620253164557,1.1853189816928,0.638476436410587,504000,0.361523563589413
"553",2835,921,727,198,3486,828900,654300,5940,0.00716612377850163,1.62295081967213,1.07180039098481,0.789359391965255,174600,0.210640608034745
"554",2838,725,579,154,2746,652500,521100,4620,0.00708045977011494,1.42592592592593,1.05341459312341,0.798620689655172,131400,0.201379310344828
"555",2847,3044,2728,324,11852,2739600,2455200,9720,0.00354796320630749,1.45945945945946,1.05180826304494,0.896189224704336,284400,0.103810775295664
"556",2848,1114,759,370,4086,1002600,683100,11100,0.0110712148414123,2.76119402985075,1.14753864921079,0.681328545780969,319500,0.318671454219031
"557",2849,241,157,92,872,216900,141300,2760,0.0127247579529737,1.4375,1.06398463682889,0.651452282157676,75600,0.348547717842324
"558",2851,20590,18531,2080,80280,18531000,16677900,62400,0.00336733041929739,3.62369337979094,1.15387533079378,0.9,1853100,0.1
"559",2855,1965,1386,624,7236,1768500,1247400,18720,0.0105852417302799,3.50561797752809,1.17492889367616,0.705343511450382,521100,0.294656488549618
"560",2859,635,480,186,2354,571500,432000,5580,0.00976377952755906,1.82352941176471,1.09243194022585,0.755905511811024,139500,0.244094488188976
"561",2862,537,396,166,1982,483300,356400,4980,0.0103041589075109,1.76595744680851,1.08903986705037,0.737430167597765,126900,0.262569832402235
"562",2869,585,380,242,2098,526500,342000,7260,0.0137891737891738,2.46938775510204,1.13918885400987,0.64957264957265,184500,0.35042735042735
"563",2871,217,119,104,764,195300,107100,3120,0.0159754224270353,1.73333333333333,1.09327437822062,0.548387096774194,88200,0.451612903225806
"564",2873,534,408,132,2004,480600,367200,3960,0.00823970037453184,1.40425531914894,1.05446997553017,0.764044943820225,113400,0.235955056179775
"565",2877,466,233,242,1622,419400,209700,7260,0.017310443490701,2.75,1.1592004245657,0.5,209700,0.5
"566",2888,1170,790,394,4286,1053000,711000,11820,0.0112250712250712,2.85507246376812,1.15254421350108,0.675213675213675,342000,0.324786324786325
"567",2893,249,154,122,874,224100,138600,3660,0.0163319946452477,1.90625,1.1069818805523,0.618473895582329,85500,0.381526104417671
"568",2896,901,553,384,3220,810900,497700,11520,0.0142064372918979,3.14754098360656,1.17089579680506,0.613762486126526,313200,0.386237513873474
"569",2902,1386,888,536,5008,1247400,799200,16080,0.0128908128908129,3.57333333333333,1.18248774918408,0.640692640692641,448200,0.359307359307359
"570",2903,456,328,136,1688,410400,295200,4080,0.00994152046783626,1.58139534883721,1.07197186315746,0.719298245614035,115200,0.280701754385965
"571",2904,350,247,108,1292,315000,222300,3240,0.0102857142857143,1.42105263157895,1.05795589042312,0.705714285714286,92700,0.294285714285714
"572",2912,2254,1983,280,8736,2028600,1784700,8400,0.0041407867494824,1.47368421052632,1.05346942536744,0.879769299023957,243900,0.120230700976043
"573",2916,3094,651,3966,8410,2784600,585900,118980,0.0427278603749192,17.7053571428571,1.38823230552713,0.210407239819005,2198700,0.789592760180995
"574",2918,747,613,140,2848,672300,551700,4200,0.00624721106648818,1.27272727272727,1.03686197520028,0.820615796519411,120600,0.179384203480589
"575",2927,279,167,126,990,251100,150300,3780,0.0150537634408602,1.85294117647059,1.10204306411298,0.598566308243728,100800,0.401433691756272
"576",2928,316,221,108,1156,284400,198900,3240,0.0113924050632911,1.5,1.06656493076629,0.699367088607595,85500,0.300632911392405
"577",2932,886,695,198,3346,797400,625500,5940,0.00744920993227991,1.65,1.07485613555605,0.784424379232506,171900,0.215575620767494
"578",2935,3433,3043,402,13330,3089700,2738700,12060,0.00390329158170696,1.70338983050847,1.07221330715132,0.886396737547335,351000,0.113603262452665
"579",2940,347,231,120,1268,312300,207900,3600,0.0115273775216138,1.57894736842105,1.07533126071265,0.665706051873199,104400,0.334293948126801
"580",2949,423,301,130,1562,380700,270900,3900,0.0102442868400315,1.54761904761905,1.07121592194856,0.711583924349882,109800,0.288416075650118
"581",2956,1777,1455,330,6778,1599300,1309500,9900,0.00619020821609454,1.94117647058824,1.09400822949228,0.818795723128869,289800,0.181204276871131
"582",2957,1790,1328,520,6640,1611000,1195200,15600,0.00968342644320298,3.05882352941176,1.15708372253731,0.741899441340782,415800,0.258100558659218
"583",2958,577,427,158,2150,519300,384300,4740,0.00912767186597343,1.61224489795918,1.07558823409115,0.740034662045061,135000,0.259965337954939
"584",2959,414,265,154,1502,372600,238500,4620,0.0123993558776167,1.8780487804878,1.09942505339547,0.640096618357488,134100,0.359903381642512
"585",2962,722,556,182,2706,649800,500400,5460,0.00840258541089566,1.68518518518519,1.07870341193095,0.770083102493075,149400,0.229916897506925
"586",2964,981,731,256,3668,882900,657900,7680,0.00869860686374448,2.03174603174603,1.10438953536932,0.745158002038736,225000,0.254841997961264
"587",2974,182,114,72,656,163800,102600,2160,0.0131868131868132,1.33333333333333,1.0480357775057,0.626373626373626,61200,0.373626373626374
"588",2975,1046,797,264,3920,941400,717300,7920,0.00841300191204589,2.03076923076923,1.1037126892372,0.761950286806883,224100,0.238049713193117
"589",2992,3109,2193,1022,11414,2798100,1973700,30660,0.0109574354025946,4.5625,1.20508595256708,0.705371502090704,824400,0.294628497909296
"590",2996,102,50,60,348,91800,45000,1800,0.0196078431372549,1.42857142857143,1.06923095661503,0.490196078431373,46800,0.509803921568627
"591",3008,560,267,344,1896,504000,240300,10320,0.0204761904761905,3.58333333333333,1.19654932547053,0.476785714285714,263700,0.523214285714286
"592",3009,1731,1331,442,6482,1557900,1197900,13260,0.00851145773156172,2.63095238095238,1.13700800415954,0.768919699595609,360000,0.231080300404391
"593",3011,782,579,224,2904,703800,521100,6720,0.00954816709292413,2,1.10315083960126,0.740409207161125,182700,0.259590792838875
"594",3016,436,253,204,1540,392400,227700,6120,0.0155963302752294,2.42857142857143,1.13866489833641,0.580275229357798,164700,0.419724770642202
"595",3021,488,320,184,1768,439200,288000,5520,0.012568306010929,2.04444444444444,1.11290695844237,0.655737704918033,151200,0.344262295081967
"596",3032,120,51,74,406,108000,45900,2220,0.0205555555555556,1.68181818181818,1.09042795378836,0.425,62100,0.575
"597",3047,900,701,208,3392,810000,630900,6240,0.0077037037037037,1.73333333333333,1.08086069039758,0.778888888888889,179100,0.221111111111111
"598",3049,1238,936,342,4610,1114200,842400,10260,0.00920840064620355,2.40845070422535,1.12753700743924,0.756058158319871,271800,0.243941841680129
"599",3050,798,541,272,2920,718200,486900,8160,0.0113617376775272,2.3859649122807,1.13029080611253,0.677944862155389,231300,0.322055137844612
"600",3054,833,613,226,3106,749700,551700,6780,0.00904361744697879,1.94827586206897,1.09931286227267,0.735894357743097,198000,0.264105642256903
"601",3055,741,515,230,2734,666900,463500,6900,0.0103463787674314,2.09090909090909,1.11152313015167,0.695006747638327,203400,0.304993252361673
"602",3061,2955,2559,410,11410,2659500,2303100,12300,0.00462492949802594,1.88073394495413,1.08574434161755,0.865989847715736,356400,0.134010152284264
"603",3070,404,288,122,1494,363600,259200,3660,0.0100660066006601,1.48780487804878,1.06513986951011,0.712871287128713,104400,0.287128712871287
"604",3072,942,579,370,3398,847800,521100,11100,0.0130927105449398,2.98387096774194,1.16163716875214,0.614649681528662,326700,0.385350318471338
"605",3081,7112,6250,898,27550,6400800,5625000,26940,0.00420884889388826,2.65680473372781,1.12495028977172,0.878796400449944,775800,0.121203599550056
"606",3083,300,201,104,1096,270000,180900,3120,0.0115555555555556,1.48571428571429,1.06496074587201,0.67,89100,0.33
"607",3084,135,72,68,472,121500,64800,2040,0.0167901234567901,1.41666666666667,1.06501310162188,0.533333333333333,56700,0.466666666666667
"608",3086,156,85,78,546,140400,76500,2340,0.0166666666666667,1.56,1.07517331021226,0.544871794871795,63900,0.455128205128205
"609",3087,801,652,154,3050,720900,586800,4620,0.00640865584685809,1.35087719298246,1.04562899375083,0.81398252184769,134100,0.18601747815231
"610",3099,2406,1647,888,8736,2165400,1482300,26640,0.0123025768911056,4.48484848484848,1.20699272871265,0.684538653366584,683100,0.315461346633416
"611",3101,163,88,82,570,146700,79200,2460,0.0167689161554192,1.57692307692308,1.07961399044292,0.539877300613497,67500,0.460122699386503
"612",3106,188,77,120,632,169200,69300,3600,0.0212765957446809,2.14285714285714,1.13007509247902,0.409574468085106,99900,0.590425531914894
"613",3115,415,287,132,1528,373500,258300,3960,0.0106024096385542,1.60975609756098,1.07518986583025,0.691566265060241,115200,0.308433734939759
"614",3126,434,201,254,1482,390600,180900,7620,0.0195084485407066,3.02380952380952,1.17312304661657,0.463133640552995,209700,0.536866359447005
"615",3127,688,487,214,2538,619200,438300,6420,0.0103682170542636,2.0188679245283,1.10689523423599,0.707848837209302,180900,0.292151162790698
"616",3128,433,313,126,1606,389700,281700,3780,0.00969976905311778,1.5,1.06441612903614,0.722863741339492,108000,0.277136258660508
"617",3133,3487,2825,728,13220,3138300,2542500,21840,0.00695918172258866,3.05882352941176,1.15049050483951,0.810151993117293,595800,0.189848006882707
"618",3152,4684,4053,704,18032,4215600,3647700,21120,0.00500996299459152,2.56934306569343,1.12383786586372,0.865286080273271,567900,0.134713919726729
"619",3153,110,48,68,372,99000,43200,2040,0.0206060606060606,1.61904761904762,1.08397433784837,0.436363636363636,55800,0.563636363636364
"620",3156,470,353,122,1758,423000,317700,3660,0.00865248226950355,1.38636363636364,1.05269887731591,0.751063829787234,105300,0.248936170212766
"621",3165,193,110,88,684,173700,99000,2640,0.0151986183074266,1.57142857142857,1.07620292119384,0.569948186528497,74700,0.430051813471503
"622",3166,294,200,100,1076,264600,180000,3000,0.0113378684807256,1.42857142857143,1.06040152336893,0.680272108843537,84600,0.319727891156463
"623",3167,7335,6706,668,28672,6601500,6035400,20040,0.00303567371052034,1.94186046511628,1.08505325803537,0.914246762099523,566100,0.0857532379004772
"624",3170,888,712,188,3364,799200,640800,5640,0.00705705705705706,1.56666666666667,1.0670516434094,0.801801801801802,158400,0.198198198198198
"625",3175,271,175,100,984,243900,157500,3000,0.01230012300123,1.51515151515152,1.06736522340713,0.645756457564576,86400,0.354243542435424
"626",3183,873,633,256,3236,785700,569700,7680,0.00977472317678503,2.13333333333333,1.11387895936917,0.725085910652921,216000,0.274914089347079
"627",3184,897,646,258,3330,807300,581400,7740,0.00958751393534002,2.15,1.1128022758603,0.720178372352285,225900,0.279821627647715
"628",3191,1736,1521,220,6724,1562400,1368900,6600,0.00422427035330261,1.30952380952381,1.03893828678479,0.876152073732719,193500,0.123847926267281
"629",3199,128,69,66,446,115200,62100,1980,0.0171875,1.43478260869565,1.06475570404625,0.5390625,53100,0.4609375
"630",3200,234,158,82,854,210600,142200,2460,0.0116809116809117,1.32258064516129,1.04776817008374,0.675213675213675,68400,0.324786324786325
"631",3206,1407,1225,188,5440,1266300,1102500,5640,0.00445392087183132,1.23684210526316,1.03210167034738,0.870646766169154,163800,0.129353233830846
"632",3207,452,274,188,1620,406800,246600,5640,0.0138643067846608,2.18604651162791,1.12284016505713,0.606194690265487,160200,0.393805309734513
"633",3217,537,373,194,1954,483300,335700,5820,0.0120422098075729,2.06382978723404,1.11285797404026,0.694599627560521,147600,0.305400372439479
"634",3220,185,98,92,648,166500,88200,2760,0.0165765765765766,1.64285714285714,1.08738704168025,0.52972972972973,78300,0.47027027027027
"635",3222,4762,3326,1966,17082,4285800,2993400,58980,0.0137617247655047,7.07194244604317,1.25712446484716,0.698446031079378,1292400,0.301553968920622
"636",3223,143,62,88,484,128700,55800,2640,0.0205128205128205,1.83333333333333,1.10363072400563,0.433566433566434,72900,0.566433566433566
"637",3224,415,208,232,1428,373500,187200,6960,0.0186345381526104,2.82926829268293,1.16309413034032,0.501204819277108,186300,0.498795180722892
"638",3227,1485,1081,452,5488,1336500,972900,13560,0.0101459034792368,2.8974358974359,1.15253593985593,0.727946127946128,363600,0.272053872053872
"639",3241,799,645,162,3034,719100,580500,4860,0.00675844806007509,1.42105263157895,1.05333353339434,0.807259073842303,138600,0.192740926157697
"640",3246,3184,2848,338,12398,2865600,2563200,10140,0.00353852596314908,1.49557522123894,1.05431758551542,0.894472361809045,302400,0.105527638190955
"641",3250,9247,8595,720,36268,8322300,7735500,21600,0.00259543635773764,1.86528497409326,1.0786885841572,0.929490645614794,586800,0.070509354385206
"642",3254,775,592,196,2904,697500,532800,5880,0.00843010752688172,1.75,1.08403982920961,0.763870967741936,164700,0.236129032258065
"643",3256,389,260,134,1422,350100,234000,4020,0.0114824335904027,1.675,1.08299496185468,0.668380462724936,116100,0.331619537275064
"644",3258,1241,823,430,4534,1116900,740700,12900,0.0115498254096159,3.02816901408451,1.16022534015114,0.66317485898469,376200,0.33682514101531
